nodeId,uri,name,label,embedding
6770,http://www.wikidata.org/entity/Q102159307,Saint Matthew,[Paintings],"[0.6908782720565796,0.09747709333896637,-0.8417387008666992,-0.0051688700914382935,0.23853959143161774,0.5208320021629333,-0.024212360382080078,-0.1822967231273651,-0.07760678231716156,0.32200485467910767]"
6771,http://www.wikidata.org/entity/Q19622444,penitence,[Keyword],"[0.7976284623146057,0.07778038829565048,-0.7830696702003479,-0.20396879315376282,-0.4264240860939026,0.5023103952407837,0.027867324650287628,-0.0008944869041442871,-0.04357226938009262,-0.3368457555770874]"
6772,http://www.wikidata.org/entity/Q6121274,St James,[Paintings],"[0.663713812828064,0.04264022782444954,-0.6266186237335205,0.08878058195114136,0.06716504693031311,0.5276665091514587,-0.036455005407333374,-0.10454118251800537,0.02949250489473343,0.24242892861366272]"
6773,http://www.wikidata.org/entity/Q104628500,Saint Francis receiving the Stigmata,[Paintings],"[0.7092021703720093,0.12943920493125916,-0.6294028162956238,0.09260965883731842,0.17358434200286865,0.20957128703594208,-0.2739662826061249,0.16012230515480042,-0.12368825078010559,0.5068437457084656]"
6774,http://www.wikidata.org/entity/Q16622083,Luke the Evangelist,[Paintings],"[0.6932549476623535,0.1382581889629364,-0.42793041467666626,0.10312274098396301,0.16387051343917847,0.5512433052062988,0.02764350175857544,0.005220919847488403,-0.20015206933021545,0.08853775262832642]"
6775,http://www.wikidata.org/entity/Q2942521,Palencia Cathedral,[Collection],"[0.6337593793869019,0.2568093538284302,-0.9116907119750977,0.011869162321090698,-0.19437332451343536,0.8247745037078857,-0.2679310142993927,-0.11259418725967407,-0.33258509635925293,0.3744552433490753]"
6776,http://www.wikidata.org/entity/Q16582179,The Virgin of the Immaculate Conception and St John,[Paintings],"[0.7439588904380798,0.12477529048919678,-0.6028835773468018,0.26053473353385925,0.17757919430732727,0.447610467672348,-0.13599847257137299,0.08455941081047058,-0.06502877175807953,0.12487539649009705]"
6777,http://www.wikidata.org/entity/Q3649313,Christ Driving the Money Changers from the Temple,[Paintings],"[1.0059412717819214,0.007561847567558289,-0.4567446708679199,0.4093181788921356,0.10621660947799683,0.38909655809402466,-0.08577397465705872,0.11528591066598892,0.020338274538517,0.08008041977882385]"
6778,http://www.wikidata.org/entity/Q102228786,Saint Jerome,[Paintings],"[0.577185869216919,-0.021160446107387543,-0.5467264652252197,0.2800227403640747,0.2780359983444214,0.5483075380325317,0.054863110184669495,0.15698903799057007,-0.10187439620494843,0.17146748304367065]"
6779,http://www.wikidata.org/entity/Q3809182,Portrait of Jerónimo de Cevallos,[Paintings],"[0.6556140184402466,-0.08918258547782898,-0.3330402076244354,0.1330386847257614,0.5907161235809326,0.6854116320610046,-0.20703548192977905,-0.06119559705257416,0.36299729347229004,-0.03410971164703369]"
6780,http://www.wikidata.org/entity/Q5943813,Portrait of Dominican (or Trinitarian) Friar,[Paintings],"[0.756308376789093,-0.05400589108467102,-0.39394816756248474,0.23426203429698944,0.4197407066822052,0.47442322969436646,-0.08295285701751709,-0.06829516589641571,0.17292580008506775,-0.010061979293823242]"
6781,http://www.wikidata.org/entity/Q976019,Museum Cerralbo,[Collection],"[0.08570466190576553,0.4425959587097168,-0.6142673492431641,0.33923959732055664,0.05892091244459152,0.46294084191322327,-0.5856741070747375,0.1236780658364296,-0.12931577861309052,0.42322301864624023]"
6782,http://www.wikidata.org/entity/Q87456344,Pietà,[Paintings],"[0.6559051275253296,0.07695416361093521,-0.5292843580245972,0.19392384588718414,0.07781277596950531,0.6458420753479004,-0.15394501388072968,0.0947207659482956,-0.10071898251771927,0.04369872808456421]"
6783,http://www.wikidata.org/entity/Q104468088,The Annunciation,[Paintings],"[0.5183995366096497,-0.05203754082322121,-0.7380759119987488,0.11975239217281342,0.326778769493103,0.2758977711200714,-0.2981262505054474,-0.01139211654663086,-0.20644088089466095,0.0866050124168396]"
6784,http://www.wikidata.org/entity/Q102219837,"Adoration, 1570",[Paintings],"[0.6514456272125244,0.111695297062397,-0.6149015426635742,0.398978590965271,0.449872225522995,0.2648918330669403,-0.226973757147789,0.24674943089485168,-0.15614008903503418,0.2410288155078888]"
6785,http://www.wikidata.org/entity/Q105742701,Christ Carrying the Cross,[Paintings],"[0.8215744495391846,0.13650916516780853,-0.49709832668304443,0.0799226388335228,0.05769068002700806,0.4088321328163147,-0.12514403462409973,0.17551107704639435,-0.2555379867553711,0.2645235061645508]"
6786,http://www.wikidata.org/entity/Q105300957,Saint John the Evangelist,[Paintings],"[0.6999448537826538,0.23451967537403107,-0.6975718140602112,0.24218757450580597,0.26683309674263,0.4861980974674225,-0.2983461916446686,0.03713012486696243,-0.17797726392745972,0.21306616067886353]"
6787,http://www.wikidata.org/entity/Q16622075,Apostle St Thomas,[Paintings],"[0.7931321859359741,0.15375056862831116,-0.519417941570282,0.0814184844493866,0.5935865640640259,0.3592201769351959,-0.018959373235702515,-0.004119172692298889,-0.037056490778923035,-0.020050764083862305]"
6788,http://www.wikidata.org/entity/Q5693444,Baptism of Christ,[Paintings],"[0.6105512976646423,0.2767311632633209,-0.6191228628158569,0.20729854702949524,0.22087550163269043,0.37217554450035095,-0.06976661086082458,0.10773605108261108,0.11844626814126968,0.22020500898361206]"
6789,http://www.wikidata.org/entity/Q9073350,San Bernardino de Siena,[Paintings],"[0.4940239489078522,0.13092076778411865,-0.6503609418869019,-0.061521559953689575,0.3963529169559479,0.565416693687439,-0.2301025390625,-0.014148563146591187,0.23494887351989746,0.10163551568984985]"
6790,http://www.wikidata.org/entity/Q104621099,Saint Francis in Ecstasy,[Paintings],"[0.6078540682792664,0.1808958649635315,-0.6087638735771179,0.0858820229768753,0.31585317850112915,0.1600092500448227,-0.2504867911338806,0.10522354394197464,-0.2608185410499573,0.4216274917125702]"
6791,http://www.wikidata.org/entity/Q102071050,Saint Matthew (Oviedo),[Paintings],"[0.8734344840049744,-0.06548576802015305,-0.6283747553825378,0.2924632430076599,0.3037959337234497,0.30398738384246826,-0.018477588891983032,-0.31345343589782715,0.1032140925526619,0.2615783214569092]"
6792,http://www.wikidata.org/entity/Q104772137,Tears of Saint Peter,[Paintings],"[0.5992777943611145,0.11006782203912735,-0.6677692532539368,0.15160490572452545,0.21830305457115173,0.5575741529464722,-0.1952628642320633,0.4041653871536255,-0.007790625095367432,0.17073333263397217]"
6793,http://www.wikidata.org/entity/Q3816939,Francisco de Pisa,[Keyword],"[0.9188738465309143,0.34080907702445984,-0.43371737003326416,0.22735586762428284,0.7538073062896729,-0.13133859634399414,-0.1895746886730194,-0.44465965032577515,0.528610348701477,-0.3014378845691681]"
6794,http://www.wikidata.org/entity/Q337267,Academy of San Carlos,[Collection],"[0.8128417134284973,0.39848798513412476,-0.5054709911346436,-0.02307659387588501,0.163781076669693,0.1579430103302002,-0.05134633556008339,0.2167854607105255,-0.008832871913909912,0.24437600374221802]"
6795,http://www.wikidata.org/entity/Q467487,Kurashiki,[City],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
6796,http://www.wikidata.org/entity/Q85602601,St Dominic in prayer,[Paintings],"[0.8860317468643188,0.0922480970621109,-0.5848974585533142,0.10718236863613129,0.10996688902378082,0.6126078963279724,-0.0788981169462204,0.05361226201057434,-0.045114461332559586,0.3096258044242859]"
6797,http://www.wikidata.org/entity/Q16622023,St Joseph and the Christ Child,[Paintings],"[0.7796258926391602,0.09793484210968018,-0.6133681535720825,0.21561793982982635,-0.14726027846336365,0.432064026594162,-0.12239210307598114,0.03310009092092514,0.03788771480321884,0.16146069765090942]"
6798,http://www.wikidata.org/entity/Q31202697,Annunciation,[Paintings],"[0.49147170782089233,-0.02399185672402382,-0.6339470744132996,0.3474675714969635,0.1698681116104126,0.2714094817638397,-0.12954743206501007,-0.2111966758966446,0.2581852376461029,0.17608338594436646]"
6799,http://www.wikidata.org/entity/Q43945,Jude the Apostle,[Keyword],"[0.9086525440216064,0.25081318616867065,-0.8567425608634949,-0.2688504159450531,-0.058566197752952576,0.5064916610717773,0.44056153297424316,-0.08470422029495239,0.10395004600286484,0.30534014105796814]"
6800,http://www.wikidata.org/entity/Q105604934,El Greco in New York,[Exhibition],"[0.2557326555252075,0.32096540927886963,-0.6545696258544922,0.24544118344783783,0.36780276894569397,0.43084391951560974,0.19678299129009247,0.6058396100997925,-0.2951474189758301,0.5614184141159058]"
6801,http://www.wikidata.org/entity/Q16622017,Apostle St Thaddeus (Jude),[Paintings],"[0.790778636932373,0.22192178666591644,-0.4639795422554016,0.14192824065685272,0.4512723684310913,0.431851863861084,-0.03376495838165283,0.06995230913162231,0.0839899331331253,0.04872831702232361]"
6802,http://www.wikidata.org/entity/Q104623000,Luke the Evangelist,[Paintings],"[0.67730712890625,0.32034075260162354,-0.5558884143829346,-0.07005903124809265,0.04093894362449646,0.3376677334308624,-0.11842076480388641,0.021440640091896057,-0.12756885588169098,0.23953980207443237]"
6803,http://www.wikidata.org/entity/Q103941949,The Resurrection,[Paintings],"[0.8827379941940308,0.0846676230430603,-0.4334414601325989,0.2477206587791443,-0.06966370344161987,0.49122941493988037,-0.1941819190979004,-0.31617024540901184,-0.2816005051136017,0.25081872940063477]"
6804,http://www.wikidata.org/entity/Q86432343,Saint Jerome,[Paintings],"[0.8004024624824524,-0.07410687953233719,-0.5252611637115479,0.14013472199440002,0.2777211368083954,0.5289068818092346,-0.14907190203666687,-0.10019271075725555,0.15228083729743958,-0.05375906825065613]"
6805,http://www.wikidata.org/entity/Q17993203,The Annunciation,[Paintings],"[0.37494906783103943,0.2008398175239563,-0.48864084482192993,0.353188157081604,-0.013949573040008545,0.1859159767627716,-0.17616981267929077,0.2515631318092346,-0.25691577792167664,0.1627998650074005]"
6806,http://www.wikidata.org/entity/Q5824977,The Disrobing of Christ (Munich),[Paintings],"[0.7159259915351868,0.17736105620861053,-0.5252221822738647,0.21152102947235107,0.37385398149490356,0.574520468711853,-0.12223115563392639,0.05280556529760361,0.08841301500797272,0.3727400600910187]"
6807,http://www.wikidata.org/entity/Q2942514,Cuenca Cathedral,[Collection],"[0.6062427163124084,0.38823920488357544,-0.6083072423934937,-0.2869393527507782,0.08258816599845886,0.4928448498249054,-0.3638891875743866,0.35328248143196106,-0.0666784718632698,0.05382843315601349]"
6808,http://www.wikidata.org/entity/Q5823887,Apostle St James the Less,[Paintings],"[0.7823527455329895,0.22627313435077667,-0.5158374905586243,0.27353939414024353,0.27435341477394104,0.6959149837493896,-0.06727732717990875,-0.4937090277671814,-0.1604607254266739,0.2120649665594101]"
6809,http://www.wikidata.org/entity/Q16527161,Allegory of the Order of the Camaldolese,[Paintings],"[1.164109230041504,-0.014386281371116638,-0.4608352482318878,-0.18099695444107056,0.5903226137161255,0.41802093386650085,0.09963802993297577,0.0549083910882473,-0.11019803583621979,-0.2635286748409271]"
6810,http://www.wikidata.org/entity/Q16622006,Saint John the Baptist and Saint Francis of Assisi,[Paintings],"[0.6725640296936035,0.14114102721214294,-0.690610408782959,0.17359158396720886,0.25144076347351074,0.48458433151245117,-0.14116644859313965,0.14627841114997864,0.20821113884449005,0.4576420485973358]"
6811,http://www.wikidata.org/entity/Q16622008,Saint John the Evangelist,[Paintings],"[0.7489906549453735,0.25569555163383484,-0.5529108047485352,0.174501433968544,0.4437105655670166,0.477966845035553,-0.17488659918308258,0.034487754106521606,-0.004570677876472473,0.03975614905357361]"
6812,http://www.wikidata.org/entity/Q24905655,Simon the Pharisee,[Keyword],"[0.5313100814819336,0.922078013420105,-0.6185740828514099,0.07934358716011047,0.46418794989585876,0.4944608509540558,0.11046011745929718,-0.008943736553192139,-0.10366702824831009,0.10544383525848389]"
6813,http://www.wikidata.org/entity/Q101570926,Adam and Eve before God the Father,[Paintings],"[0.5305483937263489,0.36052370071411133,-0.20801737904548645,0.23994594812393188,0.02927541732788086,0.26464152336120605,-0.2763933539390564,0.18862752616405487,0.10125474631786346,0.14697931706905365]"
6814,http://www.wikidata.org/entity/Q49231,Norfolk,[City],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
6815,http://www.wikidata.org/entity/Q1136338,National Museum of Decorative Arts,[Collection],"[0.43332844972610474,0.14960545301437378,-0.23196707665920258,0.11907234787940979,0.11557132005691528,0.17553278803825378,0.23708109557628632,0.46390020847320557,-0.017976433038711548,-0.0016867518424987793]"
6816,http://www.wikidata.org/entity/Q16622047,Apostle Saint Paul,[Paintings],"[0.790778636932373,0.22192178666591644,-0.4639795422554016,0.14192824065685272,0.4512723684310913,0.431851863861084,-0.03376495838165283,0.06995230913162231,0.0839899331331253,0.04872831702232361]"
6817,http://www.wikidata.org/entity/Q16622042,Apostle Saint Matthew,[Paintings],"[0.790778636932373,0.22192178666591644,-0.4639795422554016,0.14192824065685272,0.4512723684310913,0.431851863861084,-0.03376495838165283,0.06995230913162231,0.0839899331331253,0.04872831702232361]"
6818,http://www.wikidata.org/entity/Q102109290,Christ (Henke),[Paintings],"[0.4656745195388794,0.5003268718719482,-0.5536708235740662,0.4642223119735718,0.38010504841804504,0.3293878436088562,-0.41137510538101196,-0.18191108107566833,0.09840612858533859,0.16631102561950684]"
6819,http://www.wikidata.org/entity/Q102067847,"Apostle series, El Greco Museum",[Paintings],"[0.8594714999198914,0.18014554679393768,-0.371018648147583,0.12163838744163513,0.5667723417282104,0.44620686769485474,-0.040012165904045105,-0.03017808496952057,0.18883547186851501,-0.026369184255599976]"
6820,http://www.wikidata.org/entity/Q102046901,Saint Francis Receiving the Stigmata,[Paintings],"[0.4511844515800476,0.019719326868653297,-0.5524770617485046,0.2829172611236572,0.1853402853012085,0.5305361747741699,-0.4424504339694977,0.20836156606674194,-0.16336029767990112,0.6660200953483582]"
6821,http://www.wikidata.org/entity/Q601715,Antonio Covarrubias y Leyva,[Keyword],"[1.1079039573669434,0.2988203763961792,-0.5632363557815552,0.3897569477558136,-0.010780587792396545,0.48690590262413025,-0.16341060400009155,-0.17394357919692993,0.13267488777637482,-0.23259928822517395]"
6822,http://www.wikidata.org/entity/Q8018,Augustine of Hippo,[Keyword],"[0.24414415657520294,0.15619266033172607,-1.143625020980835,0.046293944120407104,-0.30682867765426636,0.7148216962814331,0.09709665924310684,0.28902876377105713,0.22532568871974945,-0.04645398259162903]"
6823,http://www.wikidata.org/entity/Q78643015,The Adoration of the Shepherds,[Paintings],"[0.38222402334213257,0.28977280855178833,-0.9635856747627258,0.27030834555625916,0.27839091420173645,0.10401857644319534,-0.01801922917366028,0.3476037383079529,-0.1218225508928299,0.3278249502182007]"
6824,http://www.wikidata.org/entity/Q105518358,Altarpieces of the Sanctuary of Our Lady of Charity (Illescas),[Paintings],"[0.7220890522003174,0.05713329464197159,-0.6396665573120117,0.25379499793052673,0.24879112839698792,0.5760104656219482,-0.2763815224170685,0.048184484243392944,-0.015792638063430786,0.2177129089832306]"
6825,http://www.wikidata.org/entity/Q11837891,The Assumption of the Virgin,[Paintings],"[0.7739961743354797,0.16570591926574707,-0.5322490930557251,0.11339443922042847,0.3167114555835724,0.4164339005947113,-0.06360043585300446,0.1394059956073761,-0.07645241916179657,0.24829155206680298]"
6826,http://www.wikidata.org/entity/Q7589837,St. Luke,[Paintings],"[0.8037672638893127,0.16351743042469025,-0.46008580923080444,0.06622225046157837,0.09921801090240479,0.515312910079956,-0.15533338487148285,0.08923445641994476,-0.10581402480602264,0.14309683442115784]"
6827,http://www.wikidata.org/entity/Q104708878,Saint Dominic in Prayer,[Paintings],"[0.7285244464874268,0.10929802060127258,-0.624333918094635,-0.036911338567733765,0.2777198851108551,0.6706772446632385,0.11999982595443726,0.03205372393131256,-0.15631093084812164,0.5889814496040344]"
6828,http://www.wikidata.org/entity/Q855855,page,[Keyword],"[0.8733060956001282,0.04147529602050781,0.6100732088088989,0.4986586570739746,0.14326134324073792,0.11037896573543549,-0.010741472244262695,0.199957937002182,0.09621454775333405,-0.5163283348083496]"
6829,http://www.wikidata.org/entity/Q102311448,Saint James the Greater,[Paintings],"[0.771569013595581,0.4213905930519104,-0.52707839012146,0.03651386499404907,-0.03748661279678345,0.4539509415626526,0.18945331871509552,-0.17508667707443237,-0.2901301980018616,0.5611543655395508]"
6830,http://www.wikidata.org/entity/Q5484867,Museo del Patriarca,[Collection],"[0.915874183177948,0.2846589982509613,-0.7474457025527954,0.08930936455726624,-0.010865762829780579,0.4401370882987976,-0.18107810616493225,-0.11538906395435333,-0.4165506362915039,0.16360309720039368]"
6831,http://www.wikidata.org/entity/Q18599628,St Peter and St Paul,[Paintings],"[0.840979814529419,-0.06994664669036865,-0.38046592473983765,0.06072671711444855,0.018579602241516113,0.6016180515289307,-0.19970162212848663,-0.09301722049713135,0.017935842275619507,0.006647646427154541]"
6832,http://www.wikidata.org/entity/Q3878590,Norton Museum of Art,[Collection],"[0.6636084318161011,0.21676042675971985,-0.4110945165157318,0.5087579488754272,-0.11725357174873352,0.5381852388381958,0.42899543046951294,0.10187124460935593,-0.26903843879699707,0.218885600566864]"
6833,http://www.wikidata.org/entity/Q585437,Boy Bitten by a Lizard,[Paintings],"[0.7431267499923706,0.04400019347667694,-0.02295204997062683,0.617811918258667,0.5129107236862183,0.4740932285785675,-0.4276457130908966,0.42914125323295593,-0.2438000589609146,-0.3788614869117737]"
6834,http://www.wikidata.org/entity/Q663133,The Cardsharps,[Paintings],"[0.8000075817108154,0.014192178845405579,-0.07004718482494354,0.2890082895755768,-0.13359591364860535,0.4601438343524933,-0.2773575186729431,-0.20280006527900696,-0.22313490509986877,-0.3466924726963043]"
6835,http://www.wikidata.org/entity/Q510799,Saint Jerome Writing,[Paintings],"[0.5325508117675781,0.45167332887649536,-0.37178921699523926,0.316834032535553,0.33252307772636414,0.5092924237251282,0.2732738256454468,0.6064522862434387,0.29057013988494873,0.19758296012878418]"
6836,http://www.wikidata.org/entity/Q17992160,The Cardsharps,[Paintings],"[0.9181808829307556,-0.18797989189624786,0.1072300523519516,0.49302828311920166,0.3292320966720581,0.5329549908638,-0.03544697165489197,0.29130977392196655,-0.023886337876319885,-0.19984275102615356]"
6837,http://www.wikidata.org/entity/Q318947,Supper at Emmaus,[Paintings],"[0.8803277015686035,0.1511104702949524,-0.3131476044654846,0.5149982571601868,0.01953679323196411,0.3924885392189026,-0.13382837176322937,0.37258434295654297,-0.05604751780629158,-0.1142253577709198]"
6838,http://www.wikidata.org/entity/Q931837,Christ at the Columnasa,[Paintings],"[0.6097288727760315,0.14703160524368286,-0.11307720839977264,0.574866771697998,0.05656313896179199,0.45791226625442505,0.07003858685493469,0.38219669461250305,-0.210259348154068,-0.16382980346679688]"
6839,http://www.wikidata.org/entity/Q204933,decapitation,[Keyword],"[0.4935240149497986,0.9845981001853943,0.18254564702510834,0.14764446020126343,0.7276161909103394,0.08137550950050354,0.105436772108078,0.6929631233215332,0.08563476800918579,-0.26410067081451416]"
6840,http://www.wikidata.org/entity/Q2610936,Boy with a Basket of Fruit,[Paintings],"[0.5847021341323853,0.0730285570025444,-0.26481005549430847,0.5269240140914917,0.3135923147201538,0.1668456643819809,-0.4834554195404053,0.3505527377128601,-0.29566729068756104,-0.2360062599182129]"
6841,http://www.wikidata.org/entity/Q59139094,cornettist,[Keyword],"[0.7234285473823547,0.1104448214173317,-0.35471993684768677,0.5339484810829163,0.3486745357513428,0.04121130704879761,-0.12077364325523376,0.270038366317749,-0.6468693017959595,-0.34993207454681396]"
6842,http://www.wikidata.org/entity/Q131579,Urban VIII,[Keyword],"[0.8485642671585083,0.7390769720077515,0.05925615131855011,0.36665740609169006,0.2713305652141571,0.37496256828308105,-0.1315057873725891,0.5040627121925354,0.1239376813173294,-0.755466639995575]"
6843,http://www.wikidata.org/entity/Q21578,Princeton University,[Collection],"[0.42696282267570496,0.4438762664794922,-0.2935730218887329,0.9699454307556152,-0.74509197473526,0.44680356979370117,0.048309896141290665,0.4752901792526245,0.17954596877098083,-0.40516847372055054]"
6844,http://www.wikidata.org/entity/Q4378731,Prymorskyi District,[City],"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
6845,http://www.wikidata.org/entity/Q2270778,The Denial of Saint Peter,[Paintings],"[0.6514880657196045,0.09416864812374115,-0.24126911163330078,0.31293100118637085,0.2840137481689453,0.26699668169021606,-0.3298340439796448,0.3028319180011749,-0.050618983805179596,-0.2001287341117859]"
6846,http://www.wikidata.org/entity/Q8060,Romani,[Keyword],"[0.9315611720085144,-0.1297229677438736,-0.16428503394126892,-0.05838015675544739,0.30375176668167114,0.3888080418109894,-0.15527649223804474,0.516308605670929,-0.1004600077867508,0.24815014004707336]"
6847,http://www.wikidata.org/entity/Q2419166,The Incredulity of Saint Thomas,[Paintings],"[0.7124778628349304,0.04811728000640869,-0.28130581974983215,0.6019521951675415,0.20492228865623474,0.40188878774642944,0.08658875524997711,0.2513780891895294,-0.3414486050605774,-0.23363786935806274]"
6848,http://www.wikidata.org/entity/Q71268092,Caravaggio and Bernini,[Exhibition],"[0.46512261033058167,0.6293235421180725,0.09596676379442215,0.48041802644729614,0.36584705114364624,0.30873727798461914,-0.1925569474697113,0.7484910488128662,-0.24254795908927917,-0.3508315086364746]"
6849,http://www.wikidata.org/entity/Q577248,Saint Matthew and the Angel,[Paintings],"[0.37308645248413086,-0.16508831083774567,-0.4607578217983246,0.029347911477088928,-0.3300562798976898,0.5976433753967285,-0.10134586691856384,0.23894518613815308,0.29524534940719604,0.2638925611972809]"
6850,http://www.wikidata.org/entity/Q3223625,Young Saint John the Baptist with ram,[Paintings],"[0.7792036533355713,0.2948644757270813,-0.29683199524879456,0.224750816822052,0.2786915600299835,0.5391916036605835,-0.011317625641822815,0.5045667886734009,0.12476994097232819,0.04237818717956543]"
6851,http://www.wikidata.org/entity/Q2338417,The Martyrdom of Saint Matthew,[Paintings],"[0.5227855443954468,0.16700683534145355,-0.2906406819820404,0.48658913373947144,0.3508654832839966,0.5612772703170776,0.13066133856773376,0.14956247806549072,-0.2574383020401001,-0.1410658359527588]"
6852,http://www.wikidata.org/entity/Q638283,San Luigi dei Francesi Church,[Collection],"[0.3624410033226013,0.2559491991996765,-0.23783475160598755,0.5882667303085327,0.21577444672584534,0.4935240149497986,0.40008652210235596,0.0876065194606781,-0.47085678577423096,-0.026613831520080566]"
6853,http://www.wikidata.org/entity/Q51634,arrest of Jesus,[Keyword],"[0.7126725316047668,0.6282125115394592,-0.16907569766044617,0.008830726146697998,0.26235252618789673,0.5079140067100525,-0.26817405223846436,0.4700041115283966,-0.6522549390792847,-0.2715190052986145]"
6854,http://www.wikidata.org/entity/Q745098,Rest on the Flight into Egypt,[Paintings],"[0.265848845243454,0.38777750730514526,-0.8577132225036621,0.11520077288150787,0.2922514081001282,0.32042333483695984,-0.13700686395168304,0.6554308533668518,-0.040245458483695984,0.03002682328224182]"
6855,http://www.wikidata.org/entity/Q84699841,Paths of the Baroque,[Exhibition],"[0.4545702338218689,0.24503952264785767,0.33471977710723877,0.46108415722846985,0.45313596725463867,0.32101526856422424,0.1400623768568039,0.7233275175094604,-0.5593670606613159,-0.379641592502594]"
6856,http://www.wikidata.org/entity/Q3954,Neptune,[Keyword],"[0.8561893701553345,-0.19574829936027527,-0.21439187228679657,0.624531626701355,0.0762619823217392,0.13634157180786133,0.20773591101169586,0.5391193628311157,-0.8022092580795288,-0.18309682607650757]"
6857,http://www.wikidata.org/entity/Q1424095,Basilica of Saint Augustine in Campo Marzio,[Collection],"[0.31906330585479736,0.8127460479736328,-0.8090182542800903,0.07905374467372894,0.5756549835205078,-0.12445585429668427,-0.031505584716796875,0.8264658451080322,-0.08847779035568237,-0.2186281979084015]"
6858,http://www.wikidata.org/entity/Q2007260,Medusa Murtola,[Paintings],"[0.5385006666183472,0.07411690056324005,-0.35678884387016296,0.20550885796546936,0.5270979404449463,0.2957947850227356,-0.06837840378284454,0.6906213760375977,-0.39361804723739624,-0.2639661133289337]"
6859,http://www.wikidata.org/entity/Q3463878,Saint John the Baptist at the fountain,[Paintings],"[0.6809256076812744,0.36082369089126587,-0.4777194559574127,0.17823182046413422,0.2781335115432739,0.39948588609695435,-0.2798648178577423,0.6570312976837158,0.09611035883426666,-0.08790579438209534]"
6860,http://www.wikidata.org/entity/Q1122537,"Jupiter, Neptune and Pluto",[Paintings],"[1.022477388381958,-0.3445298373699188,-0.16367541253566742,0.539239764213562,0.409144788980484,0.1706928312778473,0.037783488631248474,0.5825658440589905,-0.5151931047439575,-0.1779228150844574]"
6861,http://www.wikidata.org/entity/Q2284829,Sacrifice of Isaac,[Paintings],"[0.6282557249069214,0.13784565031528473,-0.07780251652002335,0.7752522230148315,0.2673138380050659,0.5955027937889099,-0.41451236605644226,0.6883164644241333,-0.2990126311779022,-0.17414483428001404]"
6862,http://www.wikidata.org/entity/Q16534183,Good Luck,[Paintings],"[0.877019464969635,0.22867368161678314,0.019153296947479248,0.2265612930059433,0.30353280901908875,0.46460390090942383,0.023408815264701843,0.46785345673561096,0.09673534333705902,-0.010459572076797485]"
6863,http://www.wikidata.org/entity/Q12130550,Odessa Museum of Western and Eastern Art,[Collection],"[0.5318435430526733,0.5921626091003418,-0.08025707304477692,0.010747328400611877,0.22505271434783936,0.5339901447296143,-0.433593213558197,0.421428918838501,-0.722331702709198,-0.38693031668663025]"
6864,http://www.wikidata.org/entity/Q1043197,divination,[Keyword],"[0.7088608741760254,0.3369104564189911,0.08839002251625061,0.2933295667171478,0.36652085185050964,0.3230975568294525,0.3720603287220001,0.30838584899902344,-0.22442610561847687,-0.23037029802799225]"
6865,http://www.wikidata.org/entity/Q2318325,Salome with the Head of John the Baptist,[Paintings],"[0.7309764623641968,0.1562415063381195,-0.6273682713508606,0.08501537144184113,0.6914042234420776,0.35373830795288086,-0.3483889102935791,0.5409994125366211,0.20518547296524048,-0.13227596879005432]"
6866,http://www.wikidata.org/entity/Q2327715,Adoration of the Shepherds,[Paintings],"[0.44652149081230164,0.5803660154342651,-0.6827972531318665,0.04057198017835617,0.4467797875404358,0.23845335841178894,-0.16013890504837036,0.6935464143753052,-0.16763921082019806,-0.08425629138946533]"
6867,http://www.wikidata.org/entity/Q5405829,Eucharist in the Catholic Church,[Keyword],"[0.3735884428024292,0.4892459511756897,-0.5167006850242615,0.4771157503128052,0.35732051730155945,0.41568952798843384,0.3660506010055542,0.682978630065918,0.005898699164390564,-0.6265888214111328]"
6868,http://www.wikidata.org/entity/Q2277635,The Raising of Lazarus,[Paintings],"[0.509447455406189,0.3882755637168884,-0.3202400505542755,0.33107244968414307,0.11892101168632507,0.42167460918426514,-0.1390382945537567,0.5174827575683594,-0.3628767728805542,-0.17487749457359314]"
6869,http://www.wikidata.org/entity/Q23055586,bystander,[Keyword],"[0.4082289934158325,0.058620356023311615,-0.30336034297943115,0.1177942156791687,0.2700537145137787,0.5432345867156982,-0.2697022259235382,0.13189323246479034,0.1002725213766098,-0.7736714482307434]"
6870,http://www.wikidata.org/entity/Q2060734,works of mercy,[Keyword],"[0.36927905678749084,0.70218825340271,-0.4965858459472656,0.10712631046772003,0.17644192278385162,0.20465637743473053,-0.13020619750022888,0.8299338221549988,-0.7053521871566772,-0.1463574320077896]"
6871,http://www.wikidata.org/entity/Q2627034,Saint Catherine,[Paintings],"[0.8006502985954285,0.13428249955177307,-0.26509812474250793,0.0380282998085022,0.4118548631668091,0.31261569261550903,-0.11460113525390625,0.5809704065322876,0.13192367553710938,0.12810689210891724]"
6872,http://www.wikidata.org/entity/Q2715302,Madonna and Child with St. Anne,[Paintings],"[0.8299938440322876,0.28447672724723816,-0.31235766410827637,-0.4534214735031128,0.6140310764312744,0.19525299966335297,-0.16972455382347107,0.8062782287597656,0.129281684756279,-0.0787598192691803]"
